base_building_group,building_id,variant,sample_id,seed,annual_heating_kWh
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,17,3,110541.42955823116
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,17,4,113115.74646372648
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,18,1,92372.42823779889
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,7,1,41243.98691090925
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,30,1,108886.5505257066
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,30,2,105546.8492154088
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,30,3,106502.81584626382
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,44,4,93764.99678716478
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,47,1,112579.95135279014
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,47,2,108226.9728020402
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,47,3,108597.30300893798
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,47,4,111011.83763751943
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,50,1,101729.08800161112
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,50,2,98051.38450330356
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,50,3,96703.02777481504
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,50,4,99449.71535642534
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,52,1,109552.885401
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,52,2,105828.20137938496
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,52,3,106076.69271180268
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,44,3,91116.07610283334
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,52,4,107697.1691807074
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,53,2,79294.97240615528
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,53,3,79329.9996661259
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,53,4,80906.34042532873
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,54,1,106376.9718184292
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,54,2,102701.21122499052
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,54,3,102532.86713969048
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,54,4,103564.9631212934
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,55,1,43654.47851164201
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,55,2,40228.134566119465
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,55,3,39671.70451419186
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,55,4,42784.73671667888
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,59,1,98196.82599685228
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,53,1,82683.84969605498
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,44,2,92173.17677974954
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,44,1,95021.14785523585
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,40,4,74342.05287631693
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,32,1,91587.12118439843
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,32,2,88552.7602816399
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,32,3,88415.11840394411
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,32,4,89216.45814890116
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,34,1,75150.03064176899
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,34,2,72771.99826930434
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,34,3,72360.83710160374
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,34,4,73650.3062665908
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,35,1,34326.46153005001
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,35,2,31803.50362114638
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,35,3,31253.84293466728
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,35,4,32972.9452619255
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,36,1,41061.553145444814
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,36,2,38703.614906478135
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,36,3,37886.061065742375
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,36,4,40054.3035282184
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,37,1,93671.22649535043
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,37,2,90463.19869635704
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,37,3,90547.14353862865
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,37,4,91578.21028837684
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,39,1,113429.17916182024
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,39,2,110786.5827224171
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,39,3,109995.22871925624
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,39,4,110662.806107783
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,40,1,75724.81267586538
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,40,2,72605.46555622267
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,40,3,72753.42750111819
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,59,3,94524.58916329932
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,58,4,64353.898563611234
